location_id,longitude,latitude,easting_m,northing_m
258,33.52146608259121,36.16072395041664,6420000.0,1780000.0
259,27.132653378846832,37.658437950876355,5830000.0,1790000.0
260,27.2432080349238,37.63817368861849,5840000.0,1790000.0
261,27.353706550231387,37.61778115775945,5850000.0,1790000.0
262,27.464148647579858,37.59726046126326,5860000.0,1790000.0
263,27.57453405140189,37.576611702546785,5870000.0,1790000.0
264,27.68486248775737,37.55583498547599,5880000.0,1790000.0
265,27.795133684338037,37.534930414362115,5890000.0,1790000.0
266,27.905347370472114,37.51389809395782,5900000.0,1790000.0
267,28.015503277128776,37.49273812945341,5910000.0,1790000.0
268,28.12560113692263,37.47145062647291,5920000.0,1790000.0
269,28.235640684117946,37.4500356910703,5930000.0,1790000.0
270,28.345621654632986,37.42849342972561,5940000.0,1790000.0
271,28.4555437860441,37.40682394934109,5950000.0,1790000.0
272,28.565406817589793,37.385027357237284,5960000.0,1790000.0
273,28.675210490174724,37.363103761149254,5970000.0,1790000.0
274,28.78495454637355,37.34105326922264,5980000.0,1790000.0
275,28.894638730434746,37.3188759900097,5990000.0,1790000.0
276,29.00426278828432,37.29657203246556,6000000.0,1790000.0
277,29.113826467529385,37.27414150594421,6010000.0,1790000.0
278,29.223329517461767,37.25158452019468,6020000.0,1790000.0
279,29.332771689061374,37.228901185357046,6030000.0,1790000.0
280,29.442152734999603,37.20609161195856,6040000.0,1790000.0
281,29.551472409642574,37.183155910909754,6050000.0,1790000.0
282,29.660730469054368,37.16009419350047,6060000.0,1790000.0
283,29.769926671000057,37.13690657139598,6070000.0,1790000.0
284,29.879060774948755,37.11359315663299,6080000.0,1790000.0
285,29.98813254207653,37.0901540616158,6090000.0,1790000.0
286,30.097141735269275,37.066589399112246,6100000.0,1790000.0
287,30.206088119125386,37.04289928224989,6110000.0,1790000.0
288,30.31497145995852,37.01908382451196,6120000.0,1790000.0
289,30.423791525800127,36.995143139733486,6130000.0,1790000.0
290,30.53254808640194,36.97107734209729,6140000.0,1790000.0
291,30.641240913238438,36.94688654613008,6150000.0,1790000.0
292,30.749869779509112,36.92257086669845,6160000.0,1790000.0
293,30.85843446014078,36.89813041900501,6170000.0,1790000.0
294,30.966934731789706,36.87356531858428,6180000.0,1790000.0
295,31.07537037284368,36.84887568129889,6190000.0,1790000.0
296,31.50846225957941,36.74887409202226,6230000.0,1790000.0
297,31.61657148421464,36.72356351955664,6240000.0,1790000.0
298,31.724614785050104,36.698129112068884,6250000.0,1790000.0
299,31.8325919526457,36.67257098760697,6260000.0,1790000.0
300,31.94050277930656,36.64688926451511,6270000.0,1790000.0
301,32.04834705908437,36.62108406142995,6280000.0,1790000.0
302,32.156124587778706,36.595155497276515,6290000.0,1790000.0
303,32.26383516293812,36.56910369126429,6300000.0,1790000.0
304,32.371478583861354,36.54292876288325,6310000.0,1790000.0
305,32.479054651598304,36.516630831899846,6320000.0,1790000.0
306,32.586563168950995,36.49021001835317,6330000.0,1790000.0
307,32.69400394047447,36.46366644255085,6340000.0,1790000.0
308,32.801376772477575,36.43700022506523,6350000.0,1790000.0
309,32.90868147302367,36.410211486729295,6360000.0,1790000.0
310,33.0159178519313,36.383300348632844,6370000.0,1790000.0
