location_id,longitude,latitude,vs30_m_s,vs30_status,direct_status,raster_row,raster_column,fallback_distance_m,source_raster,source_raster_md5
457,29.188577482478625,37.53703369397805,392.8572692871094,direct,valid,3791,1637,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
458,29.298459786392918,37.514376308791824,435.0263671875,direct,valid,3790,1677,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
459,29.408280191415198,37.491592104787735,342.8515930175781,direct,valid,3790,1717,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
460,29.518038446930202,37.46868119441452,600.6312255859375,direct,valid,3789,1757,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
461,29.62773430405595,37.44564369050882,600.7100219726562,direct,valid,3789,1797,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
462,29.73736751564691,37.42247970629121,619.1500244140625,direct,valid,3788,1837,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
463,29.846937836297123,37.39918935536216,454.0925598144531,direct,valid,3788,1877,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
464,29.95644502234311,37.375772751697994,343.9871520996094,direct,valid,3787,1917,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
465,30.0658888318669,37.35223000964693,487.2330627441406,direct,valid,3786,1958,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
466,30.175269024698746,37.32856124392496,500.4632263183594,direct,valid,3786,1998,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
467,30.284585362419904,37.304766569611914,335.37176513671875,direct,valid,3785,2038,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
468,30.393837608365295,37.28084610214737,360.28070068359375,direct,valid,3784,2078,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
469,30.503025527626008,37.25679995732662,435.7712097167969,direct,valid,3784,2118,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
470,30.61214888705181,37.23262825129668,600.7100219726562,direct,valid,3783,2158,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
471,30.72120745525351,37.20833110055218,600.7100219726562,direct,valid,3783,2198,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
472,30.83020100260529,37.18390862193136,438.27587890625,direct,valid,3782,2238,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
473,30.93912930124684,37.15936093261206,456.4043273925781,direct,valid,3781,2278,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
474,31.04799212508556,37.13468815010759,600.7100219726562,direct,valid,3781,2318,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
475,31.156789249798546,37.10989039226277,455.2846984863281,direct,valid,3780,2359,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
476,31.265520452834593,37.084967777249794,469.3865661621094,direct,valid,3779,2399,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
477,31.374185513415988,37.05992042356431,600.7100219726562,direct,valid,3779,2439,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
478,31.482784212540363,37.03474845002119,600.7100219726562,direct,valid,3778,2479,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
479,31.591316332982373,37.009451975750686,600.7100219726562,direct,valid,3777,2519,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
480,31.699781659295276,36.984031120194174,562.3016967773438,direct,valid,3777,2559,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
481,31.808179977812536,36.95848600310029,600.7100219726562,direct,valid,3776,2600,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
482,31.9165110766492,36.93281674452075,600.7100219726562,direct,valid,3775,2640,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
483,32.02477474570331,36.90702346480636,591.1517944335938,direct,valid,3775,2680,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
484,32.13297077665716,36.88110628460294,546.1350708007812,direct,valid,3774,2720,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
485,32.24109896297852,36.85506532484734,563.0217895507812,direct,valid,3773,2761,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
486,32.349159099921756,36.82890070676327,600.7100219726562,direct,valid,3772,2801,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
487,32.45715098452884,36.80261255185738,600.7100219726562,direct,valid,3772,2841,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
488,32.56507441563034,36.77620098191515,600.7100219726562,direct,valid,3771,2881,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
489,32.67292919384629,36.749666118996856,477.09112548828125,direct,valid,3770,2922,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
490,32.78071512158697,36.723008085433555,494.1689147949219,direct,valid,3770,2962,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
491,32.8884320030537,36.69622700382299,444.6352233886719,direct,valid,3769,3002,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
492,32.996079644239344,36.669322997025645,448.04388427734375,direct,valid,3768,3043,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
493,33.10365785292901,36.642296188160614,464.8311767578125,direct,valid,3767,3083,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
494,33.21116643870045,36.61514670060163,455.1630554199219,direct,valid,3767,3123,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
495,33.31860521292452,36.58787465797303,457.14605712890625,direct,valid,3766,3163,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
496,33.42597398876547,36.5604801841457,416.2882385253906,direct,valid,3765,3204,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
497,33.53327258118117,36.53296340323311,420.5652770996094,direct,valid,3764,3244,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
498,33.64050080692341,36.505324439587206,455.5842590332031,direct,valid,3764,3285,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
499,33.747658484537865,36.4775634177945,475.0205993652344,direct,valid,3763,3325,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
500,33.85474543436418,36.449680462671985,463.2667236328125,direct,valid,3762,3365,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
501,33.961761478535934,36.42167569926316,444.35882568359375,direct,valid,3761,3406,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
502,34.06870644098047,36.39354925283403,159.4217529296875,direct,valid,3760,3446,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
503,26.88956180458577,38.07160884757931,577.2897338867188,direct,valid,3762,797,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
504,27.000817227601726,38.05160964538881,175.42822265625,nearest_valid,nodata,3758,840,1216.7848311231137,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
505,27.11201609015372,38.0314811889432,576.5399780273438,direct,valid,3761,877,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
506,27.223158104744698,38.011223582236454,600.7100219726562,direct,valid,3761,917,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
507,27.334242985536136,37.99083692973556,425.7587585449219,direct,valid,3760,957,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
508,27.44527044835323,37.97032133637664,576.055419921875,direct,valid,3760,997,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
509,27.556240210689822,37.949676907561035,576.5298461914062,direct,valid,3759,1037,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
510,27.66715199171342,37.92890374915135,452.8499450683594,direct,valid,3759,1076,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
511,27.778005512269946,37.90800196746761,448.45440673828125,direct,valid,3758,1116,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
512,27.888800494888528,37.8869716692832,576.5399780273438,direct,valid,3758,1156,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
513,27.9995366637861,37.865812961821035,407.81640625,direct,valid,3757,1196,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
514,28.110213744871967,37.844525952749535,281.111083984375,direct,valid,3757,1236,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
515,28.220831465752294,37.8231107501787,570.2456665039062,direct,valid,3756,1276,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
516,28.331389555734415,37.80156746265611,287.0287170410156,direct,valid,3756,1316,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
517,28.44188774583112,37.779896199163,576.5399780273438,direct,valid,3755,1356,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
518,28.55232576876487,37.7580970691102,576.5399780273438,direct,valid,3755,1396,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
519,28.662703358971807,37.73617018233422,421.6729431152344,direct,valid,3754,1436,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
520,28.773020252605846,37.714115649093216,576.5399780273438,direct,valid,3754,1476,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
521,28.883276187542474,37.691933580063,569.8936767578125,direct,valid,3753,1516,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
522,28.99347090338263,37.66962408633302,432.8579406738281,direct,valid,3752,1556,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
523,29.103604141456387,37.64718727940235,514.3721923828125,direct,valid,3752,1596,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
524,29.21367564482661,37.6246232711757,423.6877746582031,direct,valid,3751,1636,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
525,29.323685158292434,37.601932173959355,459.9993591308594,direct,valid,3751,1676,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
526,29.433632428392762,37.57911410045713,449.64752197265625,direct,valid,3750,1716,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
527,29.543517203409596,37.55616916376641,619.1500244140625,direct,valid,3750,1756,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
528,29.653339233371288,37.533097477374035,170.61534118652344,direct,valid,3749,1796,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
529,29.763098270055742,37.50989915515231,578.122314453125,direct,valid,3748,1836,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
530,29.872794066993464,37.48657431135492,600.7100219726562,direct,valid,3748,1876,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
531,29.98242637947056,37.46312306061291,389.95306396484375,direct,valid,3747,1916,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
532,30.091994964531644,37.43954551793058,350.19580078125,direct,valid,3747,1956,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
533,30.201499580982667,37.41584179868154,488.33843994140625,direct,valid,3746,1996,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
534,30.31093998939359,37.39201201860452,600.7100219726562,direct,valid,3745,2036,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
535,30.420315952101095,37.36805629379934,600.7100219726562,direct,valid,3745,2076,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
536,30.52962723321104,37.343974740722935,340.2331237792969,direct,valid,3744,2116,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
537,30.638873598601002,37.31976747618518,600.7100219726562,direct,valid,3744,2156,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
538,30.7480548159226,37.295434617344874,600.7100219726562,direct,valid,3743,2196,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
539,30.857170654603795,37.27097628170562,466.2105407714844,direct,valid,3742,2236,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
540,30.96622088585105,37.24639258711182,582.3056640625,direct,valid,3742,2276,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
541,31.075205282651527,37.22168365174455,533.2965698242188,direct,valid,3741,2317,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
542,31.184123619774997,37.196849594117516,446.9774169921875,direct,valid,3740,2357,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
543,31.292975673775857,37.171890533072926,600.7100219726562,direct,valid,3740,2397,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
544,31.40176122299497,37.146806587777476,600.7100219726562,direct,valid,3739,2437,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
545,31.510480047561394,37.12159787771822,600.7100219726562,direct,valid,3738,2477,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
546,31.619131929394097,37.09626452269852,592.1640625,direct,valid,3738,2517,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
547,31.72771665220355,37.070806642833965,600.7100219726562,direct,valid,3737,2558,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
548,31.83623400149321,37.04522435854825,598.8150634765625,direct,valid,3736,2598,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
549,31.944683764561,37.019517790569196,575.018310546875,direct,valid,3736,2638,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
550,32.0530657305006,36.993687059924554,440.19873046875,direct,valid,3735,2678,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
551,32.16137969020273,36.96773228793801,460.9209289550781,direct,valid,3734,2718,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
552,32.26962543635637,36.941653596225045,600.7100219726562,direct,valid,3734,2759,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
553,32.377802763449765,36.915451106688955,600.7100219726562,direct,valid,3733,2799,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
554,32.485911467771544,36.889124941516656,600.7100219726562,direct,valid,3732,2839,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
555,32.59395134741155,36.862675223174705,537.5999755859375,direct,valid,3731,2879,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
556,32.70192220226179,36.83610207440521,600.6574096679688,direct,valid,3731,2920,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
557,32.809823834017145,36.80940561822172,458.28521728515625,direct,valid,3730,2960,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
558,32.91765604617609,36.78258597790521,441.97998046875,direct,valid,3729,3000,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
559,33.02541864404129,36.75564327699996,480.60296630859375,direct,valid,3728,3040,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
560,33.13311143472012,36.72857763930955,443.3436584472656,direct,valid,3728,3081,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
561,33.24073422712519,36.70138918889282,444.0874938964844,direct,valid,3727,3121,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
562,33.348286831974626,36.674078050059705,435.7895202636719,direct,valid,3726,3161,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
563,33.455769061792445,36.646644347367264,424.05206298828125,direct,valid,3725,3202,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
564,33.56318073090872,36.619088205615675,444.2464599609375,direct,valid,3725,3242,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
565,33.67052165545977,36.591409749844054,466.98126220703125,direct,valid,3724,3282,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
566,33.777791653388206,36.56360910532654,455.70391845703125,direct,valid,3723,3323,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
567,33.8849905444429,36.53568639756821,466.87646484375,direct,valid,3722,3363,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
568,33.99211815017898,36.507641752301,426.17364501953125,direct,valid,3722,3404,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
569,34.09917429395756,36.47947529547977,435.9111022949219,direct,valid,3721,3444,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
570,36.0137743165759,35.95179411375415,600.7100219726562,direct,valid,3706,4173,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
571,36.119441520211076,35.92133743593997,484.64581298828125,direct,valid,3705,4214,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
572,26.354200379603242,38.258053646077585,537.5999755859375,direct,valid,3725,597,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
573,26.465870423617304,38.23867275156919,374.97125244140625,direct,valid,3725,637,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
574,26.577485056088342,38.2191619158296,600.7100219726562,direct,valid,3724,677,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
575,26.689043979858653,38.19952124103068,183.06588745117188,nearest_valid,nodata,3722,715,551.835807560281,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
576,26.80054689941511,38.17975082983915,351.4799499511719,direct,valid,3723,756,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
577,26.911993520894757,38.15985078541257,600.7100219726562,direct,valid,3723,796,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
578,27.02338355209029,38.13982121139547,537.5999755859375,direct,valid,3722,836,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
579,27.134716702455528,38.11966221191549,600.7100219726562,direct,valid,3722,876,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
580,27.24599268311066,38.09937389157939,576.5399780273438,direct,valid,3721,916,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
581,27.357211206847527,38.07895635546921,509.70263671875,direct,valid,3721,955,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
582,27.468371988134713,38.05840970913827,258.56396484375,direct,valid,3720,995,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
583,27.579474743122603,38.03773405860727,576.5399780273438,direct,valid,3720,1035,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
584,27.690519189648263,38.01692951036031,576.5399780273438,direct,valid,3719,1075,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
585,27.801505047240376,37.99599617134094,576.5399780273438,direct,valid,3719,1115,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
586,27.912432037123892,37.97493414894822,576.5399780273438,direct,valid,3718,1155,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
587,28.023299882224773,37.953743551032694,576.5399780273438,direct,valid,3718,1195,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
588,28.134108307174483,37.93242448589241,576.5399780273438,direct,valid,3717,1234,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
589,28.244857038314468,37.910977062269,448.1893005371094,direct,valid,3717,1274,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
590,28.355545803700586,37.88940138934357,293.3218078613281,direct,valid,3716,1314,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
591,28.46617433310727,37.867697576732795,425.2621154785156,direct,valid,3716,1354,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
592,28.576742358031836,37.84586573448481,438.7925109863281,direct,valid,3715,1394,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
593,28.68724961169849,37.82390597307529,553.8218383789062,direct,valid,3714,1434,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
594,28.797695829062363,37.801818403403345,576.5399780273438,direct,valid,3714,1474,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
595,28.908080746813397,37.77960313678756,576.5399780273438,direct,valid,3713,1514,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
596,29.018404103380185,37.7572602849618,576.1134643554688,direct,valid,3713,1554,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
597,29.128665638933644,37.7347899600714,427.45977783203125,direct,valid,3712,1594,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
598,29.238865095390672,37.71219227466894,600.7100219726562,direct,valid,3712,1634,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
599,29.3490022164177,37.68946734171024,599.087646484375,direct,valid,3711,1674,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
600,29.459076747434075,37.6666152745503,469.4636535644531,direct,valid,3710,1714,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
601,29.569088435615473,37.64363618693926,619.1500244140625,direct,valid,3710,1754,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
602,29.679037029897138,37.620530193018276,619.1500244140625,direct,valid,3709,1794,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
603,29.788922280977005,37.59729740731551,479.0201721191406,direct,valid,3709,1834,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
604,29.89874394131884,37.57393794474201,600.7100219726562,direct,valid,3708,1874,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
605,30.008501765155213,37.550451920587655,535.82080078125,direct,valid,3708,1914,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
606,30.118195508490345,37.52683945051703,428.0767517089844,direct,valid,3707,1954,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
607,30.227824929102965,37.50310065056537,586.107666015625,direct,valid,3706,1994,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
608,30.337389786549007,37.47923563713451,600.7100219726562,direct,valid,3706,2034,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
609,30.44688984216426,37.455244526988686,600.7100219726562,direct,valid,3705,2074,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
610,30.556324859066834,37.431127437250545,406.41534423828125,direct,valid,3704,2114,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
611,30.665694602159682,37.406884485396986,600.7100219726562,direct,valid,3704,2154,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
612,30.77499883813293,37.382515789255095,461.7106628417969,direct,valid,3703,2194,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
613,30.884237335466146,37.35802146699796,600.7100219726562,direct,valid,3703,2234,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
614,30.99340986443053,37.333401637140724,600.7100219726562,direct,valid,3702,2275,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
615,31.10251619709097,37.30865641853633,600.7100219726562,direct,valid,3701,2315,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
616,31.211556107308137,37.283785930371465,462.4649658203125,direct,valid,3701,2355,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
617,31.32052937074031,37.25879029216251,600.7100219726562,direct,valid,3700,2395,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
618,31.429435764845262,37.23366962375136,600.7100219726562,direct,valid,3699,2435,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
