location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
171,41.42856530103737,27.19423644754487,1068.2201872001074,0.0008910257445484459,0.0,0.0008910560074145087,0.0,3.0262866062722923e-08,0.0
172,41.32459277417623,27.778001842368653,1018.1735017942569,0.0009584451352243775,0.0,0.0009584809643917516,0.0,3.5829167374093127e-08,0.0
173,41.21721809479402,28.360027310851105,968.1028880775536,0.0010843025383918943,0.0,0.0010843473563328433,0.0,4.4817940948954985e-08,0.0
174,41.1064575358912,28.94027026737205,918.007597126934,0.0009397598142007735,0.0,0.0009398030480734929,0.0,4.323387271939431e-08,0.0
175,40.99232771054403,29.51868953397133,867.8868982448051,0.001017558856667377,0.0,0.0010176112311070132,0.0,5.237443963614953e-08,0.0
176,40.87484555531893,30.095245355730786,817.7400855099074,0.0012308063222502127,0.0,0.0012308776576247214,0.0,7.133537450868845e-08,0.0
177,40.75402831358981,30.66989941399068,767.566486957842,0.0016716035503285902,0.0,0.001671713250932484,0.0,1.0970060389378297e-07,0.0
178,40.62989351878622,31.24261483743329,717.3654776862196,0.0013517316183190551,0.0,0.0013518334363299632,0.0,1.0181801090810606e-07,0.0
179,40.50245897760074,31.81335621107146,667.1364989628722,0.0015778676059386796,0.0,0.0015780049981680816,0.0,1.373922294020495e-07,0.0
180,40.37174275318224,32.38208958318474,616.8790867757391,0.001790425405567592,0.0,0.0017906077152189444,0.0,1.8230965135234908e-07,0.0
181,40.23776314834132,32.948782470250165,566.5929157136583,0.0019214138388882714,0.0,0.0019216457714222295,0.0,2.319325339580989e-07,0.0
182,40.10053868879341,33.513403859918775,516.2778686743767,0.0022069957535599087,0.0,0.002207316562836107,0.0,3.208092761984062e-07,0.0
183,39.96008810646402,34.075924212092694,465.9341519958438,0.0027807357036947426,0.0,0.002781231649161199,0.0,4.959454664565238e-07,0.0
184,39.81643032287921,34.636315458161214,415.56249465702604,0.0034795988024758774,0.0,0.003480378186868308,0.0,7.793843924304433e-07,0.0
185,39.66958443266434,35.194550998457146,365.16451295051576,0.0036552820316368183,0.0,0.0036563431845371723,0.0,1.0611529003539538e-06,0.0
186,39.51956968717203,35.75060569799753,314.7434265042095,0.004690365116923953,0.0,0.004692196436291289,0.0,1.83131936733541e-06,0.0
187,39.366405478259885,36.30445588057545,264.30559552542155,0.006745817000608451,0.0,0.006749541433946547,0.0,3.72443333809553e-06,0.0
188,39.21011132223724,36.85607932127117,213.86423573641056,0.009283524318944908,0.0,0.009291331591026561,0.0,7.807272081652647e-06,0.0
189,39.050706843999045,37.4054552374532,163.45001148678676,0.013524137989931592,0.0,0.013543531913983147,0.0,1.9393924051555253e-05,0.0
190,38.88821176136395,37.95256427834092,113.14989388597557,0.020651194002899307,0.0,0.020712645683880513,0.0,6.145168098120601e-05,0.0
191,38.72264586963246,38.497388513201685,63.330340324463144,0.05289990759513759,1e-08,0.05337806502584497,1e-08,0.00047815743070737937,0.0
192,38.55402902637986,39.03991141825595,18.751865936015694,0.22199257329146851,0.0006692825217832876,0.23566048185394128,0.0013662015197921944,0.01366790856247277,0.0006969189980089068
193,38.38238113649788,39.58011786236474,42.874362153810715,0.08054738004774441,1e-08,0.08206450617975676,1e-08,0.001517126132012353,0.0
194,38.20772213749719,40.11799409157385,92.1057412948435,0.030613039935912127,0.0,0.030748507240185796,0.0,0.000135467304273669,0.0
195,38.0300719850824,40.65352771258926,142.48086099476527,0.017088779783116247,0.0,0.017120852432372536,0.0,3.2072649256288666e-05,0.0
196,37.84945063900995,41.1867076752579,193.1423980926007,0.011375738264568317,0.0,0.011387416792811347,0.0,1.1678528243030256e-05,0.0
197,37.66587804923799,41.7175242541276,243.9410379918836,0.007190717732925954,0.0,0.007195380276233591,0.0,4.662543307636623e-06,0.0
198,37.47937414237634,42.24596902915907,294.83067263344185,0.005081355015844661,0.0,0.005083615577644641,0.0,2.260561799980257e-06,0.0
199,41.86714480472202,27.32030359889184,1071.5034441066678,0.0007560577257543172,0.0,0.0007560832585398126,0.0,2.5532785495369255e-08,0.0
200,41.76230564320424,27.90793197350734,1021.5558229126093,0.0008118383304455272,0.0,0.0008118684927550291,0.0,3.0162309501923466e-08,0.0
201,41.06191479063402,31.39460201858199,721.6065987765547,0.00133990533639908,0.0,0.0013400050813243236,0.0,9.974492524360105e-08,0.0
202,40.93345450667417,31.96882470353246,671.5911768291402,0.001498241316705377,0.0,0.0014983700677469207,0.0,1.2875104154369023e-07,0.0
203,40.801691908159086,32.54098176438588,621.5804429706967,0.0017532711999665208,0.0,0.0017534470450718052,0.0,1.758451052844088e-07,0.0
204,40.666645835463534,33.11104011893139,571.5827942545997,0.0023632865589538875,0.0,0.0023635663760518647,0.0,2.7981709797711765e-07,0.0
205,40.52833535453819,33.67896821343401,521.6101826966991,0.0024560621645259096,0.0,0.0024564116718500967,0.0,3.4950732418718294e-07,0.0
206,40.38677973958139,34.24473602295546,471.67999686713785,0.00284272951266707,0.0,0.002843224080179501,0.0,4.945675124313348e-07,0.0
207,40.24199845581047,34.80831504974517,421.81827040517004,0.0034630491645804787,0.0,0.0034638018667667646,0.0,7.527021862858106e-07,0.0
208,40.09401114235636,35.36967831976815,372.06544473332303,0.0036458990002031736,0.0,0.003646918444711764,0.0,1.019444508590199e-06,0.0
209,39.94283759530382,35.928800377439245,322.48739187569913,0.0046642804349766665,0.0,0.004666014872611775,0.0,1.7344376351084712e-06,0.0
210,39.78849775089813,36.48565727863619,273.19820442592254,0.006536685021559383,0.0,0.006540062412427497,0.0,3.3773908681136375e-06,0.0
