location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
5581,41.03249900810641,32.75234729007961,616.289347544738,0.001695133520164271,0.0,0.0016953064904759532,0.0,-1.7297031168223703e-07,0.0
5582,41.00549126779576,32.86685370076827,606.3528280014095,0.0017367011879027888,0.0,0.0017368842512909617,0.0,-1.8306338817291982e-07,0.0
5583,40.978352010290834,32.981274206703,596.4190792780167,0.0018645200942237455,0.0,0.0018647231946168923,0.0,-2.0310039314675593e-07,0.0
5584,40.95108139079611,33.09560855286125,586.4883003805664,0.0018895135450500936,0.0,0.0018897264011870395,0.0,-2.1285613694592767e-07,0.0
5585,40.92367956486236,33.20985648672381,576.5607044704735,0.0018721214012018927,0.0,0.0018723396434737302,0.0,-2.182422718375373e-07,0.0
5586,40.89614668838107,33.324017758274536,566.6365200941395,0.0022001469009233243,0.0,0.002200412240084586,0.0,-2.6533916126173646e-07,0.0
5587,40.86848291757868,33.43809212000013,556.7159925418879,0.002243140317881031,0.0,0.0022434205729725564,0.0,-2.802550915252319e-07,0.0
5588,40.84068840901098,33.5520793268896,546.7993853523342,0.0021222594327876374,0.0,0.0021225344247086855,0.0,-2.7499192104809764e-07,0.0
5589,40.81276331955748,33.66597913643379,536.8869819804835,0.002188567337961848,0.0,0.002188861473938306,0.0,-2.941359764580334e-07,0.0
5590,40.784707806415746,33.77979130862461,526.9790876505668,0.0022422622723716253,0.0,0.00224257505615739,0.0,-3.1278378576473156e-07,0.0
5591,40.75652202709579,33.89351560595425,517.0760314176923,0.002588061152873904,0.0,0.002588435763687655,0.0,-3.746108137507413e-07,0.0
5592,40.728206139414404,34.007151793414224,507.1781684660261,0.0024131913866743157,0.0,0.00241355474790235,0.0,-3.6336122803421605e-07,0.0
5593,40.69976030148962,34.12069963849432,497.28588267546365,0.0024452414440560943,0.0,0.002445624442486016,0.0,-3.8299842992179853e-07,0.0
5594,40.67118467173504,34.234158911181396,487.3995894937029,0.002518805260044462,0.0,0.0025192159285691925,0.0,-4.106685247305328e-07,0.0
5595,40.642479408854285,34.34752938395811,477.5197391564998,0.0028215672203373773,0.0,0.0028220461387583246,0.0,-4.789184209473031e-07,0.0
5596,40.61364467183538,34.46081083180141,467.64682030579706,0.002969005304379622,0.0,0.0029695305846218715,0.0,-5.25280242249463e-07,0.0
5597,40.584680619945196,34.57400303218109,457.78136406353894,0.0032158356374355824,0.0,0.0032164288517380134,0.0,-5.932143024309569e-07,0.0
5598,40.55558741272389,34.687105765058064,447.9239486287233,0.0027269865648862058,0.0,0.0027275130084244968,0.0,-5.264435382909896e-07,0.0
5599,40.52636520997931,34.80011881288258,438.0752044767073,0.0030251399773749328,0.0,0.003025750235459451,0.0,-6.102580845184467e-07,0.0
5600,40.49701417178148,34.91304196059237,428.23582025353784,0.003601161982329597,0.0,0.003601920571558104,0.0,-7.585892285071408e-07,0.0
5601,40.46753445845712,35.02587499561058,418.406549474525,0.0030590628111735623,0.0,0.00305973945421862,0.0,-6.766430450575421e-07,0.0
5602,40.43792623058401,35.138617707843686,408.5882181559365,0.003130558416933201,0.0,0.0031312845494952785,0.0,-7.261325620775728e-07,0.0
5603,40.40818964898554,35.25126988967925,398.78173353251356,0.0033602918176584675,0.0,0.003361109807677169,0.0,-8.179900187017461e-07,0.0
5604,40.37832487472523,35.363831335983555,388.9880940420841,0.00336444587054724,0.0,0.0033653067504335436,0.0,-8.608798863036712e-07,0.0
