comparison_source,metric,epicentral_distance_km,kernel_bandwidth_km,pairs_within_200_km,effective_pair_count,systematic_mean_signed_change,empirical_standard_deviation,weighted_negative_percent,weighted_unchanged_percent,weighted_positive_percent
global_cmt,loss_ratio,34.0,15.0,1480,151.45675572955483,-0.00023733844336948218,0.004447065218665775,5.6834426440866395,91.32162396990928,2.9949333860040914
global_cmt,loss_ratio,35.0,15.0,1480,156.13794855160126,-0.00020458720490863417,0.004084054944104591,5.3933708861310485,91.81573191104701,2.7908972028219354
global_cmt,loss_ratio,36.0,15.0,1480,160.6667721462993,-0.00017587420666096733,0.003744486378509695,5.111916330189515,92.29532041171304,2.592763258097452
global_cmt,loss_ratio,37.0,15.0,1480,165.02822318820617,-0.0001507851768159686,0.003427610009553737,4.838980230315031,92.75961302749872,2.401406742186252
global_cmt,loss_ratio,38.0,15.0,1480,169.21385459720548,-0.00012893442984522399,0.0031326090590628034,4.574505001950717,93.2079106881304,2.217584309918882
global_cmt,loss_ratio,39.0,15.0,1480,173.2216926923993,-0.0001099650688124774,0.0028586096345443192,4.318465210447357,93.63960593586133,2.041928853691334
global_cmt,loss_ratio,40.0,15.0,1480,177.05578072883895,-9.35488326451636e-05,0.002604691499975588,4.0708586320774565,94.0541934159109,1.8749479520116608
global_cmt,loss_ratio,41.0,15.0,1480,180.72543567404136,-7.938560498221575e-05,0.002369899129679521,3.8316977248254593,94.45127657137107,1.717025703803451
global_cmt,loss_ratio,42.0,15.0,1480,184.24432266649214,-6.720261442706325e-05,0.002153252723827437,3.601001783691722,94.83057068701115,1.5684275292971295
global_cmt,loss_ratio,43.0,15.0,1480,187.6294523438184,-5.675336615830952e-05,0.001953758894113486,3.3787899851446515,95.19190258510721,1.4293074297481199
global_cmt,loss_ratio,44.0,15.0,1480,190.90019342927354,-4.781635156719357e-05,0.0017704207695071095,3.1650754538511054,95.53520739546904,1.2997171506798588
global_cmt,loss_ratio,45.0,15.0,1480,194.07737160603165,-4.019358593262175e-05,0.0016022473204888939,2.9598604171238603,95.86052289938195,1.1796166834941648
global_cmt,loss_ratio,46.0,15.0,1480,197.18250096335757,-3.370902442283546e-05,0.0014482617517437477,2.7631324525730854,96.1679819851863,1.0688855622406035
global_cmt,loss_ratio,47.0,15.0,1480,200.23717043257065,-2.8206904431828845e-05,0.0013075088643465169,2.574861784756299,96.45780375644951,0.9673344587941857
global_cmt,loss_ratio,48.0,15.0,1480,203.26258746594937,-2.3550058025930215e-05,0.0011790613361561625,2.394999548368291,96.73028380866926,0.8747166429624671
global_cmt,loss_ratio,49.0,15.0,1480,206.2792660920844,-1.9618232722676654e-05,0.0010620249113634838,2.2234769087388213,96.98578414440233,0.790738946858842
global_cmt,loss_ratio,50.0,15.0,1480,209.3068365584937,-1.6306452542533225e-05,0.0009555425256371848,2.0602049142839065,97.22472313674683,0.7150719489692666
global_cmt,loss_ratio,51.0,15.0,1480,212.36394842167124,-1.3523444775107824e-05,0.000858797421522309,1.9050749486847927,97.44756588355307,0.6473591677621143
global_cmt,loss_ratio,52.0,15.0,1480,215.46823716426562,-1.119015159198534e-05,0.0007710153296914929,1.7579596512466045,97.65481522481905,0.5872251239343452
global_cmt,loss_ratio,53.0,15.0,1480,218.63632513766436,-9.238339814107526e-06,0.0006914658058041444,1.6187141803449914,97.84700362734857,0.5342821923064288
global_cmt,loss_ratio,54.0,15.0,1480,221.88382990100976,-7.609316993841784e-06,0.0006194628208602828,1.4871777054339468,98.02468607655423,0.4881362180118075
global_cmt,loss_ratio,55.0,15.0,1480,225.22535613397594,-6.252757600522573e-06,0.0005543647059802642,1.3631750263048774,98.18843405674772,0.44839091694740824
global_cmt,loss_ratio,56.0,15.0,1480,228.67445077309023,-5.125639530076092e-06,0.0004955735514945265,1.2465182329719606,98.33883064893348,0.4146511180945704
global_cmt,loss_ratio,57.0,15.0,1480,232.24350463448405,-4.1912883666466075e-06,0.0004425341560621989,1.137008334815335,98.47646672887416,0.38652493631051243
global_cmt,loss_ratio,58.0,15.0,1480,235.94358752553552,-3.418524742342616e-06,0.00039473261514936657,1.0344368028145183,98.60193820748785,0.3636249896976328
global_cmt,loss_ratio,59.0,15.0,1480,239.7842078735677,-2.7809086839472994e-06,0.0003516946303698546,0.9385869834503046,98.71584421977344,0.34556879677624724
global_cmt,loss_ratio,60.0,15.0,1480,243.77299250370862,-2.256073906629074e-06,0.0003129836125782951,0.8492353569177137,98.81878613682434,0.33197850625794406
global_cmt,loss_ratio,61.0,15.0,1480,247.9152877564278,-1.8251445175622888e-06,0.0002781986427302949,0.766152625558687,98.9113672477474,0.32248012669389764
global_cmt,loss_ratio,62.0,15.0,1480,252.2136900446634,-1.4722264355944394e-06,0.00024697234578639754,0.689104630821774,98.99419293455058,0.31670243462765607
global_cmt,loss_ratio,63.0,15.0,1480,256.6675225385364,-1.1839659345807032e-06,0.00021896872462094769,0.6178531085057314,99.06787114392174,0.31427574757253757
global_cmt,loss_ratio,64.0,15.0,1480,261.272285067769,-9.491680068297766e-07,0.00019388099319186592,0.5521563024033502,99.13301294646381,0.3148307511328522
global_cmt,loss_ratio,65.0,15.0,1480,266.0191163317202,-7.584676600727491e-07,0.00017142944123861294,0.4917694654959722,99.19023296801299,0.31799756649104644
global_cmt,loss_ratio,66.0,15.0,1480,270.8943203529755,-6.040477586286535e-07,0.00015135935654308984,0.4364452852176842,99.24014948108463,0.3234052336977002
global_cmt,loss_ratio,67.0,15.0,1480,275.87902134397115,-4.793975595099328e-07,0.00013343902530060767,0.38593427457934365,99.28338395919963,0.33068176622102535
global_cmt,loss_ratio,68.0,15.0,1480,280.9490205140132,-3.791066486706761e-07,0.0001174578263572317,0.3399851736364071,99.32055992441178,0.3394549019518064
global_cmt,loss_ratio,69.0,15.0,1480,286.0749318287877,-2.9868953067906327e-07,0.00010322443090395932,0.29834540544395666,99.35230095953584,0.34935363502019406
global_cmt,loss_ratio,70.0,15.0,1480,291.22266795457466,-2.344366522605957e-07,9.056511559409709e-05,0.2607616269265609,99.37922781088542,0.36001056218803423
global_cmt,loss_ratio,71.0,15.0,1480,296.35432947432355,-1.8328813680722077e-07,7.932219388437005e-05,0.22698040787753043,99.40195457270204,0.37106501942044173
global_cmt,loss_ratio,72.0,15.0,1480,301.4295181555211,-1.427269672485144e-07,6.935256761854545e-05,0.19674906078174118,99.42108401709862,0.3821669221196372
global_cmt,loss_ratio,73.0,15.0,1480,306.4070492551525,-1.1068877559841702e-07,6.052639841734321e-05,0.16981663089279558,99.43720220783463,0.39298116127257254
global_cmt,loss_ratio,74.0,15.0,1480,311.24698267660216,-8.548577799221555e-08,5.272589627430365e-05,0.14593504093749882,99.45087260598733,0.40319235307517465
global_cmt,loss_ratio,75.0,15.0,1480,315.9128360685785,-6.574273447645488e-08,4.584422087101794e-05,0.12486036924479806,99.46262993352242,0.41250969723276437
